station_id,station_name,lat,lng,corridor,corridor_type,station_role,is_terminal,is_interchange,station_importance,busy_factor,route_overlap_count,transfer_score,land_use_type,near_market,near_business_district,timestamp_utc,hour,day_of_week,is_weekend,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,traffic_confidence,traffic_pressure,temperature_2m,precipitation,rain,cloud_cover,crowd_score,label
sungas,Sungas,6.535856999999999,3.38897,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:59:58.691006+00:00,11,3,0,70.0,74.0,997.0,943.0,0.979781,0.05405405405405406,32.4,0.0,0.0,100.0,0.17097297297297298,flowing
ojuelegba_bus_station,Ojuelegba Bus Station,6.510317,3.3626533,General,primary,terminal,1,1,4,0.62,3,5,mixed,0,0,2026-03-26T11:00:07.848819+00:00,12,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,27.0,0.0,0.0,50.0,0.4444,moderate
mfm_gate,Mfm Gate,6.509885,3.385634,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:00:10.709653+00:00,12,3,0,74.0,74.0,996.0,996.0,1.0,0.0,32.4,0.0,0.0,100.0,0.158,flowing
alade_bus_stop,Alade Bus Stop,6.6019546,3.3538821,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:00:16.039330+00:00,12,3,0,16.0,37.0,840.0,363.0,0.998094,0.5675675675675675,27.0,0.0,0.0,50.0,0.2942162162162162,flowing
ibidun,Ibidun,6.51072,3.360529999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:00:18.450834+00:00,12,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,32.4,0.0,0.0,100.0,0.158,flowing
st_finbarrs,St Finbarrs,6.522098,3.385506,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:00:22.387888+00:00,12,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.4,0.0,0.0,100.0,0.158,flowing
unilag,Unilag,6.517568199999999,3.3855674,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T11:00:25.664673+00:00,12,3,0,71.0,75.0,983.0,931.0,0.979781,0.053333333333333344,32.4,0.0,0.0,100.0,0.1708,flowing
gbagada_2,Gbagada,6.5491486,3.3881944,General,secondary,interchange,0,1,3,0.58,3,5,mixed,0,0,2026-03-26T11:00:28.738414+00:00,12,3,0,63.0,71.0,366.0,325.0,1.0,0.11267605633802813,32.4,0.0,0.0,100.0,0.3626422535211267,flowing
fadeyi_bus_stop,Fadeyi Bus Stop,6.522983799999999,3.3678074,General,secondary,interchange,0,1,3,0.54,3,5,mixed,0,0,2026-03-26T11:00:32.116663+00:00,12,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.3,0.0,0.0,100.0,0.32680000000000003,flowing
ojuelegba_2,Ojuelegba,6.510960600000001,3.362959,General,primary,interchange,0,1,4,0.62,3,5,mixed,0,0,2026-03-26T11:00:35.503930+00:00,12,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,32.4,0.0,0.0,100.0,0.3444,flowing
sport_centre,Sport Centre,6.517343999999999,3.387760999999999,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T11:00:38.820393+00:00,12,3,0,71.0,75.0,983.0,931.0,0.979781,0.053333333333333344,32.4,0.0,0.0,100.0,0.1708,flowing
temple,Temple,6.540592,3.392753,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:00:42.591792+00:00,12,3,0,71.0,75.0,983.0,931.0,0.979781,0.053333333333333344,32.4,0.0,0.0,100.0,0.1708,flowing
fadeyi,Fadeyi,6.523944999999999,3.367264,General,secondary,interchange,0,1,3,0.54,3,5,mixed,0,0,2026-03-26T11:00:45.983878+00:00,12,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,32.3,0.0,0.0,100.0,0.32680000000000003,flowing
somolu_oja_market,Somolu Oja (Market),6.533655999999999,3.376522,General,local,standard,0,0,3,0.5,1,2,market,1,0,2026-03-26T11:00:49.423207+00:00,12,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.3,0.0,0.0,100.0,0.218,flowing
anthony,Anthony,6.5583349,3.3669222,General,local,interchange,0,1,3,0.5,3,5,mixed,0,0,2026-03-26T11:00:53.006580+00:00,12,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.3,0.0,0.0,100.0,0.318,flowing
adekunle_bus_stop,Adekunle Bus Stop,6.492854899999999,3.3785775,General,local,standard,0,0,3,0.46,1,2,mixed,0,0,2026-03-26T11:00:56.266982+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.1492,flowing
spencer,Spencer,6.502256,3.377359,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:01:37.509992+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
st_agnes,St Agnes,6.511242,3.377295,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T11:01:57.534906+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
iwaya_garage,Iwaya Garage,6.505861000000001,3.391235,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.586200+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire_2,Empire,6.51826,3.36554,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.591881+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
barracks,Barracks,6.505219,3.363804,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.600614+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
ap_club,Ap Club,6.499018,3.376046999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.613417+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
church_2,Church,6.505691,3.38756,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T11:02:01.621016+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
cappa,Cappa,6.547649499999999,3.3549165,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.628955+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
fadeyi_2,Fadeyi,6.524166,3.367736,General,secondary,interchange,0,1,3,0.54,3,5,mixed,0,0,2026-03-26T11:02:01.635543+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.32680000000000003,flowing
atunrase,Atunrase,6.51378,3.35761,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.643702+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
g_u_o_transport_maza_maza_terminal,G.U.O. Transport - Maza-Maza Terminal,6.459200099999999,3.3019669,General,local,terminal,1,0,4,0.68,3,5,mixed,0,0,2026-03-26T11:02:01.650113+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.37760000000000005,flowing
onipanu_3,Onipanu,6.533651099999999,3.3672085,General,secondary,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T11:02:01.655639+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.33120000000000005,flowing
adesina,Adesina,6.53441,3.384873,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.661877+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
bariga,Bariga,6.537239999999999,3.392039999999999,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T11:02:01.667870+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
onike,Onike,6.509512,3.384132,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T11:02:01.674385+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
palmgrove,Palmgrove,6.541618,3.3674,General,secondary,interchange,0,1,3,0.55,3,5,mixed,0,0,2026-03-26T11:02:01.680537+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.329,flowing
oshodi_terminal,Oshodi Terminal,6.557,3.35,General,primary,terminal,1,1,5,0.9,3,5,mixed,0,0,2026-03-26T15:37:25.779945+00:00,16,3,0,55.0,68.0,870.0,704.0,0.989422,0.19117647058823528,31.8,0.0,0.0,86.0,0.6718823529411765,heavy
mile_2,Mile 2,6.4698,3.3023,General,primary,terminal,1,1,5,0.85,3,5,market,1,0,2026-03-26T15:37:29.468096+00:00,16,3,0,41.0,62.0,1553.0,1027.0,0.944853,0.33870967741935487,32.0,0.0,0.0,86.0,0.7562903225806451,heavy
ikeja_under_bridge,Ikeja Under Bridge,6.5958,3.3403,General,primary,interchange,0,1,4,0.6,3,5,business,0,1,2026-03-26T15:37:40.263999+00:00,16,3,0,7.0,29.0,37.0,9.0,0.99,0.7586206896551724,32.6,0.0,0.0,62.0,0.7020689655172413,heavy
ojota,Ojota,6.5952,3.3831,General,primary,interchange,0,1,4,0.7,3,5,mixed,0,0,2026-03-26T15:37:43.181191+00:00,16,3,0,41.0,41.0,28.0,28.0,1.0,0.0,32.7,0.0,0.0,62.0,0.482,moderate
berger,Berger,6.6349,3.3782,General,primary,interchange,0,1,3,0.55,3,5,mixed,0,0,2026-03-26T15:37:45.511847+00:00,16,3,0,73.0,73.0,1264.0,1264.0,1.0,0.0,32.8,0.0,0.0,62.0,0.449,moderate
cms_marina,CMS Marina,6.4505,3.3958,General,primary,terminal,1,1,2,0.4,3,5,business,0,1,2026-03-26T15:37:48.655384+00:00,16,3,0,71.0,75.0,983.0,931.0,0.978654,0.053333333333333344,31.9,0.0,0.0,86.0,0.5888,moderate
johnson_street,Johnson Street,6.54318,3.377831,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:37:51.775882+00:00,16,3,0,59.0,70.0,397.0,334.0,1.0,0.15714285714285714,31.9,0.0,0.0,86.0,0.3157142857142857,flowing
abule_oja,Abule Oja,6.517238,3.38274,General,local,standard,0,0,3,0.48,1,2,market,1,0,2026-03-26T15:37:54.989763+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979755,0.053333333333333344,31.9,0.0,0.0,86.0,0.34640000000000004,flowing
spencer_bus_station,Spencer Bus Station,6.502029100000001,3.377223,General,local,terminal,1,0,3,0.45,3,5,mixed,0,0,2026-03-26T15:37:58.335337+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979755,0.053333333333333344,31.9,0.0,0.0,86.0,0.45980000000000004,moderate
iyana_oworo,Iyana Oworo,6.546217,3.3980625,General,local,interchange,0,1,3,0.52,3,5,mixed,0,0,2026-03-26T15:38:01.154616+00:00,16,3,0,60.0,75.0,1229.0,983.0,1.0,0.19999999999999996,32.0,0.0,0.0,86.0,0.4904,moderate
laide,Laide,6.539657,3.392462999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:38:04.112300+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979755,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
olorunsogo,Olorunsogo,6.5351119,3.3525065,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:38:07.642102+00:00,16,3,0,33.0,44.0,1051.0,788.0,0.995107,0.25,31.8,0.0,0.0,86.0,0.33799999999999997,flowing
bajulaiye,Bajulaiye,6.533379,3.383108,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:38:11.090071+00:00,16,3,0,37.0,55.0,985.0,663.0,0.99898,0.32727272727272727,31.9,0.0,0.0,86.0,0.3565454545454545,flowing
iyana_church,Iyana Church,6.501030000000001,3.38976,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T15:38:18.871252+00:00,16,3,0,71.0,75.0,983.0,931.0,0.97966,0.053333333333333344,32.0,0.0,0.0,86.0,0.2908,flowing
lawal,Lawal,6.514756999999999,3.35599,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:38:31.465322+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.9,0.0,0.0,86.0,0.278,flowing
st_timothy,St Timothy,6.507482,3.387555,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:39:03.235412+00:00,16,3,0,71.0,75.0,983.0,931.0,0.97966,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
lady_lak,Lady Lak,6.539136999999999,3.384637,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:39:10.413458+00:00,16,3,0,71.0,75.0,983.0,931.0,0.97966,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
alausa,Alausa,6.6174604,3.3594836,General,local,interchange,0,1,3,0.52,3,5,business,0,1,2026-03-26T15:39:14.062452+00:00,16,3,0,22.0,41.0,621.0,333.0,0.99885,0.46341463414634143,32.6,0.0,0.0,62.0,0.613619512195122,moderate
gbagada,Gbagada,6.548821,3.388359,General,secondary,interchange,0,1,3,0.58,3,5,mixed,0,0,2026-03-26T15:39:18.103846+00:00,16,3,0,59.0,70.0,397.0,334.0,1.0,0.15714285714285714,31.9,0.0,0.0,86.0,0.4933142857142857,moderate
unilag_gate_university_road,Unilag Gate (University Road),6.517602999999999,3.384831999999999,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T15:39:25.063888+00:00,16,3,0,34.0,44.0,1020.0,788.0,0.994846,0.2272727272727273,31.9,0.0,0.0,86.0,0.3325454545454546,flowing
chemist_bus_stop,Chemist Bus Stop,6.529058999999998,3.3804765,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:39:35.891587+00:00,16,3,0,37.0,54.0,985.0,675.0,1.0,0.31481481481481477,31.9,0.0,0.0,86.0,0.3535555555555555,flowing
waec_bus_station,WAEC Bus Station,6.517698800000001,3.371279200000001,General,local,terminal,1,0,3,0.5,3,5,mixed,0,0,2026-03-26T15:39:45.813760+00:00,16,3,0,34.0,44.0,1020.0,788.0,0.994425,0.2272727272727273,31.9,0.0,0.0,86.0,0.5125454545454545,moderate
abule_oja_2,Abule Oja,6.51703,3.381541,General,local,standard,0,0,3,0.48,1,2,market,1,0,2026-03-26T15:39:56.329906+00:00,16,3,0,69.0,75.0,1012.0,931.0,0.976574,0.07999999999999996,31.9,0.0,0.0,86.0,0.3528,flowing
new_hall,New Hall,6.519029,3.392297,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T15:40:04.733343+00:00,16,3,0,69.0,75.0,1012.0,931.0,0.976574,0.07999999999999996,31.9,0.0,0.0,86.0,0.2972,flowing
iju_train_station,Iju Train Station,6.6610851,3.3200146,General,local,terminal,1,0,3,0.52,3,5,mixed,0,0,2026-03-26T15:40:12.108002+00:00,16,3,0,42.0,50.0,1700.0,1428.0,0.996718,0.16000000000000003,32.6,0.0,0.0,62.0,0.5008,moderate
okesuna,Okesuna,6.533609999999999,3.379921,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:40:17.704058+00:00,16,3,0,37.0,54.0,985.0,675.0,1.0,0.31481481481481477,31.9,0.0,0.0,86.0,0.3535555555555555,flowing
yabatech_main_gate,Yabatech Main Gate,6.519164,3.371761,General,secondary,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T15:40:22.223567+00:00,16,3,0,71.0,75.0,983.0,931.0,0.97966,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
abidoun,Abidoun,6.499777,3.388271,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:40:26.597713+00:00,16,3,0,71.0,75.0,983.0,931.0,0.97966,0.053333333333333344,32.0,0.0,0.0,86.0,0.2908,flowing
mushin,Mushin,6.529851699999998,3.353364999999999,General,local,interchange,0,1,4,0.6,3,5,market,1,0,2026-03-26T15:40:30.347768+00:00,16,3,0,33.0,44.0,1051.0,788.0,0.994425,0.25,31.8,0.0,0.0,86.0,0.5800000000000001,moderate
olosha_bus_stop,Olosha Bus Stop,6.526432,3.358003,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:40:33.549161+00:00,16,3,0,27.0,42.0,1986.0,1276.0,0.989737,0.3571428571428571,31.9,0.0,0.0,86.0,0.36371428571428566,flowing
jibowu_bus_stop,Jibowu Bus Stop,6.519979999999999,3.367309,General,local,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T15:40:37.453604+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.9,0.0,0.0,86.0,0.45120000000000005,moderate
ayilara,Ayilara,6.510533000000001,3.36117,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:40:40.406031+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.9,0.0,0.0,86.0,0.278,flowing
alagomeji,Alagomeji,6.499767,3.378309,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:40:43.507404+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979781,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
alagomeji_bus_station,Alagomeji Bus Station,6.4997771,3.3781725,General,local,terminal,1,0,3,0.5,3,5,mixed,0,0,2026-03-26T15:40:47.008365+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979781,0.053333333333333344,31.9,0.0,0.0,86.0,0.4708,moderate
onipanu,Onipanu,6.532926000000001,3.367368,General,secondary,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T15:40:50.897659+00:00,16,3,0,36.0,54.0,1013.0,675.0,1.0,0.33333333333333337,31.8,0.0,0.0,86.0,0.5312,moderate
onipanu_2,Onipanu,6.532806000000001,3.3671,General,secondary,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T15:40:54.362503+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.8,0.0,0.0,86.0,0.45120000000000005,moderate
palmgrove_bariga,Palmgrove Bariga,6.541820999999999,3.368328,General,secondary,interchange,0,1,3,0.55,3,5,residential,0,0,2026-03-26T15:40:57.649267+00:00,16,3,0,36.0,54.0,1013.0,675.0,1.0,0.33333333333333337,31.9,0.0,0.0,86.0,0.529,moderate
igbobi,Igbobi,6.530229,3.367605,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:41:02.027004+00:00,16,3,0,36.0,54.0,1013.0,675.0,1.0,0.33333333333333337,31.8,0.0,0.0,86.0,0.358,flowing
charly_boy_bus_stop,Charly Boy Bus Stop,6.548371899999999,3.3787432,General,local,interchange,0,1,3,0.5,3,5,mixed,0,0,2026-03-26T15:41:05.963583+00:00,16,3,0,57.0,70.0,411.0,334.0,1.0,0.18571428571428572,31.9,0.0,0.0,86.0,0.4825714285714286,moderate
unilag_shuttle_bariga,Unilag Shuttle Bariga,6.534617999999999,3.391877999999999,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T15:41:11.551863+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979781,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
idi_araba,Idi Araba,6.516742,3.354085,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:41:16.207604+00:00,16,3,0,34.0,44.0,1020.0,788.0,0.994424,0.2272727272727273,31.9,0.0,0.0,86.0,0.3325454545454546,flowing
underbridge_mosalashi,Underbridge (Mosalashi),6.517128,3.368726,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:41:24.963470+00:00,16,3,0,37.0,55.0,985.0,663.0,1.0,0.32727272727272727,31.9,0.0,0.0,86.0,0.3565454545454545,flowing
yaba_station,Yaba Station,6.510681999999999,3.370865999999999,General,secondary,interchange,0,1,4,0.65,3,5,mixed,0,0,2026-03-26T15:41:30.325500+00:00,16,3,0,43.0,48.0,1439.0,1289.0,0.898774,0.10416666666666663,31.9,0.0,0.0,86.0,0.496,moderate
ojuelegba,Ojuelegba,6.511566999999999,3.363344999999999,General,primary,interchange,0,1,4,0.62,3,5,mixed,0,0,2026-03-26T15:41:33.176012+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.9,0.0,0.0,86.0,0.4644,moderate
muritala,Muritala,6.543013999999999,3.393567999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:41:37.630727+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979781,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
nsik_motors_limited_aktc_ojuelegba,"Nsik Motors Limited (Aktc), Ojuelegba",6.510032000000001,3.3623336,General,primary,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:41:41.576292+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.9,0.0,0.0,86.0,0.278,flowing
church,Church,6.530596999999999,3.378789,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T15:41:44.453169+00:00,16,3,0,37.0,55.0,985.0,663.0,1.0,0.32727272727272727,31.9,0.0,0.0,86.0,0.3565454545454545,flowing
unilag_gate_akoka_road,Unilag Gate (Akoka Road),6.517867000000001,3.384795,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T15:41:48.380002+00:00,16,3,0,34.0,43.0,1020.0,806.0,0.994424,0.2093023255813954,31.9,0.0,0.0,86.0,0.3282325581395349,flowing
obanikoro,Obanikoro,6.546717999999998,3.367314,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T15:41:51.867171+00:00,16,3,0,37.0,55.0,985.0,663.0,1.0,0.32727272727272727,31.8,0.0,0.0,86.0,0.5319454545454545,moderate
sungas,Sungas,6.535856999999999,3.38897,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:41:55.721583+00:00,16,3,0,71.0,74.0,983.0,943.0,0.979781,0.04054054054054057,31.9,0.0,0.0,86.0,0.28772972972972977,flowing
ojuelegba_bus_station,Ojuelegba Bus Station,6.510317,3.3626533,General,primary,terminal,1,1,4,0.62,3,5,mixed,0,0,2026-03-26T15:42:01.022554+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.9,0.0,0.0,86.0,0.5644,moderate
mfm_gate,Mfm Gate,6.509885,3.385634,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:42:05.804614+00:00,16,3,0,59.0,75.0,1250.0,983.0,1.0,0.21333333333333337,31.9,0.0,0.0,86.0,0.32920000000000005,flowing
alade_bus_stop,Alade Bus Stop,6.6019546,3.3538821,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:42:12.859938+00:00,16,3,0,22.0,38.0,611.0,353.0,0.998618,0.42105263157894735,32.7,0.0,0.0,62.0,0.3790526315789473,flowing
ibidun,Ibidun,6.51072,3.360529999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:42:17.234240+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.9,0.0,0.0,86.0,0.278,flowing
st_finbarrs,St Finbarrs,6.522098,3.385506,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:42:22.328316+00:00,16,3,0,38.0,55.0,959.0,663.0,1.0,0.3090909090909091,31.9,0.0,0.0,86.0,0.35218181818181815,flowing
unilag,Unilag,6.517568199999999,3.3855674,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T15:42:29.489502+00:00,16,3,0,71.0,75.0,983.0,931.0,0.978933,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
gbagada_2,Gbagada,6.5491486,3.3881944,General,secondary,interchange,0,1,3,0.58,3,5,mixed,0,0,2026-03-26T15:42:37.233161+00:00,16,3,0,71.0,71.0,325.0,325.0,1.0,0.0,31.9,0.0,0.0,86.0,0.4556,moderate
fadeyi_bus_stop,Fadeyi Bus Stop,6.522983799999999,3.3678074,General,secondary,interchange,0,1,3,0.54,3,5,mixed,0,0,2026-03-26T15:42:43.473083+00:00,16,3,0,38.0,55.0,959.0,663.0,1.0,0.3090909090909091,31.9,0.0,0.0,86.0,0.5209818181818182,moderate
ojuelegba_2,Ojuelegba,6.510960600000001,3.362959,General,primary,interchange,0,1,4,0.62,3,5,mixed,0,0,2026-03-26T15:42:46.668555+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.9,0.0,0.0,86.0,0.4644,moderate
sport_centre,Sport Centre,6.517343999999999,3.387760999999999,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T15:42:51.875814+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979513,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
temple,Temple,6.540592,3.392753,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:42:54.457973+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979513,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
fadeyi,Fadeyi,6.523944999999999,3.367264,General,secondary,interchange,0,1,3,0.54,3,5,mixed,0,0,2026-03-26T15:42:57.122380+00:00,16,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.9,0.0,0.0,86.0,0.44680000000000003,moderate
somolu_oja_market,Somolu Oja (Market),6.533655999999999,3.376522,General,local,standard,0,0,3,0.5,1,2,market,1,0,2026-03-26T15:43:00.094924+00:00,16,3,0,38.0,54.0,959.0,675.0,1.0,0.2962962962962963,31.8,0.0,0.0,86.0,0.4091111111111111,moderate
anthony,Anthony,6.5583349,3.3669222,General,local,interchange,0,1,3,0.5,3,5,mixed,0,0,2026-03-26T15:43:03.543182+00:00,16,3,0,38.0,54.0,959.0,675.0,1.0,0.2962962962962963,31.8,0.0,0.0,86.0,0.5091111111111111,moderate
adekunle_bus_stop,Adekunle Bus Stop,6.492854899999999,3.3785775,General,local,standard,0,0,3,0.46,1,2,mixed,0,0,2026-03-26T15:43:07.780769+00:00,16,3,0,44.0,48.0,1406.0,1289.0,0.895364,0.08333333333333337,31.9,0.0,0.0,86.0,0.2892,flowing
spencer,Spencer,6.502256,3.377359,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T15:43:11.165825+00:00,16,3,0,71.0,75.0,983.0,931.0,0.979513,0.053333333333333344,31.9,0.0,0.0,86.0,0.2908,flowing
st_agnes,St Agnes,6.511242,3.377295,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T15:43:15.809863+00:00,16,3,0,28.0,42.0,1915.0,1276.0,0.990695,0.33333333333333337,31.9,0.0,0.0,86.0,0.358,flowing
